bref_id,season,team,g,mp,ws
mooreet01,2019,NOP,53,1463,1.7
mooreet01,2020,NOP,56,1020,0.9
mooreet01,2021,PHO,33,433,0.4
mooremi01,2010,GSW,23,406,0.6
mooremi01,2012,GSW,7,118,0.1
moranja01,2020,MEM,67,2074,3.8
moranja01,2021,MEM,68,2256,3.5
moreler01,2015,SAC,3,2,0
moreler01,2016,SAC,8,48,0
moreler01,2018,DET,67,805,2.3
moreler01,2019,PHO,1,5,0
moreler01,2019,TOR,12,66,0.1
moreler01,2019,TOT,5,43,0
morgaju01,2020,UTA,28,220,0.3
morgaju01,2021,UTA,31,153,0.3
morriad01,2010,LAL,33,254,0
morrida01,2012,LAL,23,177,0
morrida01,2013,LAL,52,788,0.2
morrida01,2014,LAC,10,54,0
morrida01,2014,MEM,5,66,0
morrida01,2014,PHI,12,193,0.1
morrida01,2014,TOT,27,313,0
morrida01,2015,BRK,39,304,-0.4
morrija01,2018,ATL,6,98,-0.1
morrija01,2019,MIL,4,29,0.1
morrima02,2012,PHO,63,1227,1.5
morrima02,2013,PHO,82,1837,1.7
morrima02,2014,PHO,81,2153,6.4
morrima02,2015,PHO,82,2581,4.6
morrima02,2016,PHO,37,917,-0.5
morrima02,2016,TOT,64,1629,0.5
morrima02,2016,WAS,27,712,1.1
morrima02,2017,WAS,89,2747,4.5
morrima02,2018,WAS,79,2149,3.6999999999999997
morrima02,2019,OKC,29,446,0.7999999999999999
morrima02,2019,TOT,58,1270,1.6
morrima02,2019,WAS,34,883,0.9
morrima02,2020,DET,44,988,1
morrima02,2020,LAL,35,584,1.1
morrima02,2020,TOT,58,1187,1.4
morrima02,2021,LAL,65,1238,1.6
morrima03,2012,HOU,17,126,-0.2
morrima03,2013,HOU,54,1154,2
morrima03,2013,PHO,23,370,-0.2
morrima03,2013,TOT,77,1524,1.8
morrima03,2014,PHO,82,1800,4.2
morrima03,2015,PHO,81,2045,4
morrima03,2016,DET,84,3000,5.7
morrima03,2017,DET,79,2565,3.9
morrima03,2018,BOS,73,2004,3.5
morrima03,2019,BOS,84,2345,5.6
morrima03,2020,LAC,32,937,1.7999999999999998
morrima03,2020,NYK,43,1387,2.9
morrima03,2020,TOT,62,1936,3.6
morrima03,2021,LAC,75,2064,4.4
morrimo01,2018,DEN,3,25,0.2
morrimo01,2019,DEN,96,2194,6.2
morrimo01,2020,DEN,92,2042,4.8
morrimo01,2021,DEN,57,1482,3.5
morrira01,2010,ATL,31,134,0.3
morroan01,2010,GSW,69,2018,3.5
morroan01,2011,BRK,58,1856,3
morroan01,2012,BRK,62,1636,1.7
morroan01,2013,ATL,24,301,0.6
morroan01,2013,DAL,17,82,0
morroan01,2013,TOT,41,383,0.7
morroan01,2014,NOP,76,1426,2.4
morroan01,2015,OKC,74,1806,5.7
morroan01,2016,OKC,82,1002,2.1
morroan01,2017,CHI,12,116,0.4
morroan01,2017,OKC,40,627,0.9
morroan01,2017,TOT,49,714,1.2
motiedo01,2013,HOU,45,543,0.7999999999999999
motiedo01,2014,HOU,62,952,1.4
motiedo01,2015,HOU,71,2037,4.7
motiedo01,2016,HOU,42,645,0.19999999999999998
motiedo01,2017,NOP,34,479,0.2
motiedo01,2019,SAS,8,32,0
motlejo01,2018,DAL,11,176,0.3
motlejo01,2019,LAC,22,156,0.3
motlejo01,2020,LAC,13,41,0.3
moultar01,2013,PHI,47,542,1.7
moultar01,2014,PHI,12,187,0
mozgoti01,2011,DEN,11,66,0.2
mozgoti01,2011,NYK,34,458,0.4
mozgoti01,2011,TOT,45,524,0.6
mozgoti01,2012,DEN,51,786,1.2000000000000002
mozgoti01,2013,DEN,41,366,0.7
mozgoti01,2014,DEN,82,1770,4.5
mozgoti01,2015,CLE,66,1677,5.6
mozgoti01,2015,DEN,35,897,1.8
mozgoti01,2015,TOT,81,2045,5.7
mozgoti01,2016,CLE,89,1402,3.7
mozgoti01,2017,LAL,54,1104,1.1
mozgoti01,2018,BRK,31,359,0.4
mudiaem01,2016,DEN,68,2068,-2.1
mudiaem01,2017,DEN,55,1406,0.2
mudiaem01,2018,DEN,42,752,0.3
mudiaem01,2018,NYK,22,493,-0.3
mudiaem01,2018,TOT,64,1245,0
mudiaem01,2019,NYK,59,1607,0.8
mudiaem01,2020,UTA,57,884,1
muhamsh01,2014,MIN,37,290,0.3
muhamsh01,2015,MIN,38,866,2
muhamsh01,2016,MIN,82,1682,2.7
muhamsh01,2017,MIN,78,1516,2.7
muhamsh01,2018,MIL,15,146,0.7
muhamsh01,2018,MIN,32,301,0
muhamsh01,2018,TOT,43,418,0.7
muldemy01,2020,GSW,7,204,0.1
muldemy01,2021,GSW,60,766,1.2
mulleby01,2010,OKC,14,58,-0.1
mulleby01,2011,OKC,13,85,-0.2
mulleby01,2012,CHO,65,1465,0.2
mulleby01,2013,CHO,53,1428,0.1
mulleby01,2014,LAC,27,167,0
mulleby01,2014,PHI,18,247,0.4
mulleby01,2014,TOT,45,414,0.5
munfoxa02,2016,MEM,18,333,-0.1
munfoxa02,2018,MIL,6,21,-0.1
murpher01,2014,CHI,24,62,-0.1
murphke01,2013,UTA,17,52,-0.3
murphtr01,2010,IND,72,2344,7.8
murphtr01,2011,BOS,18,181,0.4
murphtr01,2011,BRK,18,288,-0.1
murphtr01,2011,TOT,35,466,0.3
murphtr01,2012,LAL,63,971,1.7
murphtr01,2013,DAL,14,256,0.3
murrade01,2017,SAS,49,490,0
murrade01,2018,SAS,86,1839,3.4000000000000004
murrade01,2020,SAS,66,1687,2.6
murrade01,2021,SAS,67,2139,3.3
murraja01,2017,DEN,82,1764,1.3
murraja01,2018,DEN,81,2565,5.5
murraja01,2019,DEN,89,2955,6.3999999999999995
murraja01,2020,DEN,78,2657,7
murraja01,2021,DEN,48,1704,4.6
murraro01,2010,CHO,46,993,0.9
murraro01,2010,CHI,34,777,1.1
murraro01,2010,TOT,75,1673,1.8
murryto01,2014,NYK,51,373,0
murryto01,2015,TOT,5,18,-0.1
murryto01,2015,UTA,1,1,0
murryto01,2015,WAS,4,17,0
musadz01,2019,BRK,11,54,-0.2
musadz01,2020,BRK,43,526,0.1
muscami01,2014,ATL,22,220,0.2
muscami01,2015,ATL,50,604,2.1
muscami01,2016,ATL,69,632,1.8
muscami01,2017,ATL,76,1318,3.5
muscami01,2018,ATL,53,1060,2.4
muscami01,2019,LAL,17,265,0.6
muscami01,2019,PHI,47,1041,1.9
muscami01,2019,TOT,64,1306,2.5
muscami01,2020,OKC,49,592,1.3
muscami01,2021,OKC,35,645,1.3
mykhasv01,2019,DET,3,20,0
mykhasv01,2019,LAL,39,420,-0.1
mykhasv01,2019,TOT,42,440,-0.1
mykhasv01,2020,DET,56,1265,1.6
mykhasv01,2021,DET,36,634,0.3
mykhasv01,2021,OKC,30,690,-0.1
mykhasv01,2021,TOT,66,1324,0.3
naderab01,2018,BOS,59,555,-0.2
naderab01,2019,OKC,64,699,0.9
naderab01,2020,OKC,58,892,1.3
naderab01,2021,PHO,26,370,0.7
najered01,2010,DAL,38,517,0.9
najered01,2010,BRK,13,204,-0.1
najered01,2010,TOT,46,685,0.8
najered01,2011,CHO,31,372,0.2
najered01,2012,CHO,22,270,0.2
nancela02,2016,LAL,63,1266,2.2
nancela02,2017,LAL,63,1442,3.5
nancela02,2018,CLE,44,806,3.3
nancela02,2018,LAL,42,922,3.7
nancela02,2018,TOT,66,1421,5.8
nancela02,2019,CLE,67,1795,4.9
nancela02,2020,CLE,56,1472,3.9
nancela02,2021,CLE,35,1091,1.8
napiesh01,2015,MIA,51,1012,0.5
napiesh01,2016,ORL,55,600,0.1
napiesh01,2017,POR,57,559,0.8
napiesh01,2018,POR,76,1570,3.1
napiesh01,2019,BRK,59,1011,2.4
napiesh01,2020,MIN,36,856,1.3
napiesh01,2020,TOT,56,1344,1.7
napiesh01,2020,WAS,20,488,0.4
nashst01,2010,PHO,97,3199,11.9
nashst01,2011,PHO,75,2497,7.9
nashst01,2012,PHO,62,1961,5.9
nashst01,2013,LAL,52,1688,4.3
nashst01,2014,LAL,15,313,0.1
ndiayha01,2011,WAS,16,80,0.1
ndiayha01,2012,WAS,3,3,0
ndiayha01,2014,SAC,14,74,0
ndourma01,2017,NYK,32,331,0.4
nealga01,2011,SAS,86,1796,3.6
nealga01,2012,SAS,70,1423,3
nealga01,2013,SAS,89,1874,2.3
nealga01,2014,CHO,26,611,0.7000000000000001
nealga01,2014,MIL,30,607,-0.2
nealga01,2014,TOT,52,1114,1
nealga01,2015,CHO,43,931,0.1
nealga01,2015,MIN,11,262,0.4
nealga01,2015,TOT,54,1193,0.6
nealga01,2016,WAS,40,807,1.4
nealga01,2017,ATL,2,18,-0.1
nedovne01,2014,GSW,25,142,-0.4
nelsoja01,2010,ORL,79,2339,7.2
nelsoja01,2011,ORL,82,2535,7.199999999999999
nelsoja01,2012,ORL,62,1888,3.8
nelsoja01,2013,ORL,56,1977,2.1
nelsoja01,2014,ORL,68,2179,2.8
nelsoja01,2015,BOS,6,121,0
nelsoja01,2015,DAL,23,584,0.6
nelsoja01,2015,DEN,34,702,0.8
nelsoja01,2015,TOT,63,1407,1.4
nelsoja01,2016,DEN,39,1036,0.5
nelsoja01,2017,DEN,75,2045,2.8
nelsoja01,2018,DET,7,116,-0.3
nelsoja01,2018,NOP,43,897,0.8
nelsoja01,2018,TOT,50,1013,0.6
nesmiaa01,2021,BOS,51,744,1
nestera01,2010,TOR,42,413,0.8
netora01,2016,UTA,81,1499,1.8
netora01,2017,UTA,49,406,0.8999999999999999
netora01,2018,UTA,49,570,0.9
netora01,2019,UTA,40,494,1
netora01,2020,PHI,56,694,1.2
netora01,2021,WAS,69,1515,2.6999999999999997
newmama01,2020,CLE,1,4,0
niangge01,2017,IND,23,93,-0.3
niangge01,2018,UTA,9,32,0
niangge01,2019,UTA,64,571,1.4000000000000001
niangge01,2020,UTA,73,1037,2.1
niangge01,2021,UTA,83,1283,2.3000000000000003
nichoan01,2013,ORL,75,1249,1.7
nichoan01,2014,ORL,76,1174,0.6
nichoan01,2015,ORL,40,492,0.1
nichoan01,2016,ORL,56,823,1.6
nichoan01,2017,BRK,10,111,-0.1
nichoan01,2017,TOT,38,342,-0.1
nichoan01,2017,WAS,28,231,-0.1
nnajize01,2021,DEN,47,415,1
noahjo01,2010,CHI,69,2113,6.7
noahjo01,2011,CHI,64,2105,8.6
noahjo01,2012,CHI,67,2044,9.7
noahjo01,2013,CHI,78,2835,7.8999999999999995
noahjo01,2014,CHI,85,3030,11.5
noahjo01,2015,CHI,79,2444,6.3999999999999995
noahjo01,2016,CHI,29,635,1.1
noahjo01,2017,NYK,46,1015,2.2
noahjo01,2018,NYK,7,40,0.1
noahjo01,2019,MEM,42,693,2.2
noahjo01,2020,LAC,7,52,0.1
nocioan01,2010,SAC,75,1477,1.3
nocioan01,2011,PHI,55,941,1.2
nocioan01,2012,PHI,11,56,-0.2
noelne01,2015,PHI,75,2311,4
noelne01,2016,PHI,67,1965,3
noelne01,2017,DAL,22,483,1.8
noelne01,2017,PHI,29,564,2.2
noelne01,2017,TOT,51,1047,4
noelne01,2018,DAL,30,472,1.3
noelne01,2019,OKC,82,1115,4.3999999999999995
noelne01,2020,OKC,68,1224,5.1000000000000005
noelne01,2021,NYK,69,1639,5.5
noguelu01,2015,TOR,6,23,0
noguelu01,2016,TOR,34,254,0.7999999999999999
noguelu01,2017,TOR,60,1095,3.7
noguelu01,2018,TOR,54,442,1.5
norveza01,2020,GSW,3,36,-0.1
norveza01,2020,LAL,2,5,0
norveza01,2020,TOT,5,41,-0.1
novakst01,2010,LAC,54,362,0.3
novakst01,2011,DAL,7,18,0.1
novakst01,2011,SAS,24,203,0.8
novakst01,2011,TOT,30,215,0.9
novakst01,2012,NYK,59,1115,3.9
novakst01,2013,NYK,90,1691,4.2
novakst01,2014,TOR,58,555,1.4
novakst01,2015,OKC,13,88,-0.1
novakst01,2015,TOT,35,197,0.3
novakst01,2015,UTA,22,109,0.4
novakst01,2016,MIL,3,20,0
novakst01,2016,OKC,7,24,0.1
novakst01,2016,TOT,10,44,0.1
novakst01,2017,MIL,8,22,0
nowelja01,2020,MIN,15,151,0.2
nowelja01,2021,MIN,42,759,0.7
nowitdi01,2010,DAL,87,3272,13.700000000000001
nowitdi01,2011,DAL,94,3330,14.7
nowitdi01,2012,DAL,66,2233,8
nowitdi01,2013,DAL,53,1661,5
nowitdi01,2014,DAL,87,2891,11
nowitdi01,2015,DAL,82,2463,7.6000000000000005
nowitdi01,2016,DAL,80,2534,6.8999999999999995
nowitdi01,2017,DAL,54,1424,2.5
nowitdi01,2018,DAL,77,1900,4.8
nowitdi01,2019,DAL,51,795,0.3
ntilila01,2018,NYK,78,1706,-0.9
ntilila01,2019,NYK,43,904,-0.8
ntilila01,2020,NYK,57,1187,0.9
ntilila01,2021,NYK,36,326,0.5
nunnaja01,2014,ATL,4,54,-0.1
nunnaja01,2014,PHI,9,111,0
nunnaja01,2014,TOT,13,165,-0.1
nunnaja01,2019,HOU,2,38,-0.1
nunnaja01,2019,MIN,13,64,0.1
nunnaja01,2019,TOT,15,102,0.1
nunnaja01,2021,NOP,9,48,0
nunnke01,2020,MIA,82,2201,1.9
nunnke01,2021,MIA,60,1743,2.8
nurkiju01,2015,DEN,62,1103,1.6
nurkiju01,2016,DEN,32,547,0.4
nurkiju01,2017,DEN,45,807,0.6
nurkiju01,2017,POR,21,601,1.4
nurkiju01,2017,TOT,65,1391,2
nurkiju01,2018,POR,83,2182,5
nurkiju01,2019,POR,72,1974,7.8
nurkiju01,2020,POR,13,414,1.2
nurkiju01,2021,POR,43,1053,2.8
nwabada01,2017,LAL,20,397,0.8
nwabada01,2018,CHI,70,1646,2.4
nwabada01,2019,CLE,51,984,1.4
nwabada01,2020,BRK,20,268,0.8
nwabada01,2021,HOU,30,679,1.3
nworajo01,2021,MIL,34,304,0.30000000000000004
obertfa01,2010,WAS,57,650,0.6
obertfa01,2011,POR,5,45,0
obriejj01,2016,UTA,2,6,0
obryajo01,2015,MIL,35,380,-0.5
obryajo01,2016,MIL,66,857,0.3
obryajo01,2017,CHO,4,34,0.1
obryajo01,2017,DEN,7,46,0.1
obryajo01,2017,TOT,11,80,0.1
obryajo01,2018,CHO,36,379,0.3
obryapa01,2010,TOR,11,51,0
ochefda01,2017,WAS,23,80,0
odengr01,2010,POR,21,502,2.2
odengr01,2014,MIA,26,219,0.5
odomla01,2010,LAL,105,3252,9.4
odomla01,2011,LAL,92,2925,10.6
odomla01,2012,DAL,50,1027,0.3
odomla01,2013,LAC,88,1723,2.6
ohlbrti01,2013,HOU,3,12,-0.1
ojelese01,2018,BOS,90,1380,1.3
ojelese01,2019,BOS,62,628,0.7999999999999999
ojelese01,2020,BOS,82,1133,1.9
ojelese01,2021,BOS,58,962,1.0999999999999999
okafoem01,2010,NOP,82,2370,5.5
okafoem01,2011,NOP,78,2475,6.6
okafoem01,2012,NOP,27,781,1.7
okafoem01,2013,WAS,79,2052,4.5
okafoem01,2018,NOP,27,357,1
okafoja01,2016,PHI,53,1591,1.2
okafoja01,2017,PHI,50,1134,1.2
okafoja01,2018,BRK,26,328,0.6
okafoja01,2018,PHI,2,25,0
okafoja01,2018,TOT,28,353,0.6
okafoja01,2019,NOP,59,935,2.2
okafoja01,2020,NOP,30,467,1.3
okafoja01,2021,DET,27,347,0.6
okekech01,2021,ORL,45,1133,1.3
okoboel01,2019,PHO,53,958,-0.5
okoboel01,2020,PHO,55,719,1
okogijo01,2019,MIN,74,1757,1.2
okogijo01,2020,MIN,62,1547,2.2
okogijo01,2021,MIN,59,1197,1.3
okongon01,2021,ATL,66,739,2.4
okorois01,2021,CLE,67,2173,0.9
okpalkz01,2020,MIA,5,26,0.1
okpalkz01,2021,MIA,39,453,0.1
okurme01,2010,UTA,74,2160,5.699999999999999
okurme01,2011,UTA,13,168,0.2
okurme01,2012,BRK,17,454,0
oladivi01,2014,ORL,80,2487,1.3
oladivi01,2015,ORL,72,2573,3.5
oladivi01,2016,ORL,72,2379,4.9
oladivi01,2017,OKC,72,2403,3.9
oladivi01,2018,IND,82,2813,9.1
oladivi01,2019,IND,36,1147,2.3
oladivi01,2020,IND,23,651,-0.1
oladivi01,2021,HOU,20,669,0.1
oladivi01,2021,IND,9,300,0.4
oladivi01,2021,MIA,4,111,-0.1
oladivi01,2021,TOT,33,1080,0.4
oliveca01,2021,HOU,4,87,0.2
ollieke01,2010,OKC,26,268,0.3
olynyke01,2014,BOS,70,1400,2.9
olynyke01,2015,BOS,68,1476,3.6
olynyke01,2016,BOS,73,1427,3.8999999999999995
olynyke01,2017,BOS,93,1884,4.8
olynyke01,2018,MIA,81,1925,5.9
olynyke01,2019,MIA,79,1812,4.7
olynyke01,2020,MIA,84,1558,4.5
olynyke01,2021,HOU,27,840,3.2
olynyke01,2021,MIA,43,1157,1.9
olynyke01,2021,TOT,70,1997,5.1
onealje01,2010,MIA,75,2108,5.199999999999999
onealje01,2011,BOS,33,628,1.1
onealje01,2012,BOS,25,570,1.1
onealje01,2013,PHO,55,1029,2
onealje01,2014,GSW,51,967,2.9000000000000004
onealro01,2018,UTA,80,1409,2.8
onealro01,2019,UTA,87,1808,3.3
onealro01,2020,UTA,78,2298,4.3
onealro01,2021,UTA,82,2645,6.6
onealsh01,2010,CLE,64,1483,3.5
onealsh01,2011,BOS,39,764,2.7
onimi01,2020,UTA,12,123,0.1
onimi01,2021,UTA,62,560,0.8
onuakar01,2014,CLE,2,5,0
onuakar01,2014,NOP,3,25,0
onuakar01,2014,TOT,5,30,0
onuakar01,2015,MIN,6,68,0.3
onuakar01,2017,ORL,8,28,0
onuakch01,2017,HOU,5,52,0.1
onuakch01,2018,HOU,2,25,-0.1
oquinky01,2013,ORL,57,638,1.4
oquinky01,2014,ORL,69,1188,2.5
